dataset,policy,work_budget,queries,mean_certified_k_cap100,median_certified_k_cap100,certified_at_least_10_rate,certified_at_least_20_rate,certified_at_least_100_rate,mean_ndcg_retention,mean_recall_retention,mean_dense_work_share,mean_absolute_depth_gap,p90_absolute_depth_gap
msmarco-passage-trec-dl-2019,allocation-grid-oracle,2048,43,45.58139534883721,34.0,0.9302325581395349,0.7906976744186046,0.16279069767441862,0.9896539311236169,0.677794608664249,0.559593023255814,631.0697674418604,1280.0
msmarco-passage-trec-dl-2019,allocation-grid-oracle,4096,43,51.093023255813954,39.0,0.9302325581395349,0.7906976744186046,0.16279069767441862,0.9961835169112014,0.7322652241739982,0.5704941860465116,1583.6279069767443,3200.0
msmarco-passage-trec-dl-2019,allocation-grid-oracle,8192,43,55.44186046511628,44.0,0.9534883720930233,0.813953488372093,0.23255813953488372,0.9961835169112014,0.7687277522789683,0.5148982558139535,1085.0232558139535,1808.0
msmarco-passage-trec-dl-2019,allocation-grid-oracle,10000,43,55.72093023255814,45.0,0.9534883720930233,0.813953488372093,0.2558139534883721,0.9981443130566873,0.7716415051927212,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,balanced,128,54,10.333333333333334,9.5,0.5,0.09259259259259259,0.0,0.8944084898785515,0.31392591335096787,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,balanced,256,54,16.59259259259259,13.0,0.7222222222222222,0.3333333333333333,0.0,0.946531087129307,0.39835869857045136,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,balanced,512,54,23.24074074074074,20.5,0.8333333333333334,0.5185185185185185,0.0,0.9691813101352309,0.4793940192625144,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,balanced,1024,54,29.72222222222222,28.5,0.9444444444444444,0.6296296296296297,0.0,0.9795491126465025,0.558532088836167,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,balanced,2048,54,34.907407407407405,32.5,0.9814814814814815,0.7592592592592593,0.0,0.999516722782179,0.6206132532348877,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,balanced,4096,54,41.72222222222222,37.0,0.9814814814814815,0.7962962962962963,0.037037037037037035,1.0,0.6689665761609009,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,balanced,8192,54,45.111111111111114,42.5,1.0,0.8148148148148148,0.05555555555555555,1.0,0.7045080756997244,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,balanced,10000,54,46.68518518518518,44.0,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7182195509739091,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,blocker,128,54,10.333333333333334,9.5,0.5,0.09259259259259259,0.0,0.8944084898785515,0.31392591335096787,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,blocker,256,54,16.61111111111111,13.0,0.7222222222222222,0.3333333333333333,0.0,0.946531087129307,0.39835869857045136,0.5046296296296297,2.3703703703703702,0.0
msmarco-passage-trec-dl-2020,blocker,512,54,24.185185185185187,21.0,0.8333333333333334,0.5185185185185185,0.0,0.9691813101352309,0.4888785074283053,0.5185185185185185,47.407407407407405,128.0
msmarco-passage-trec-dl-2020,blocker,1024,54,31.35185185185185,29.5,0.9629629629629629,0.6851851851851852,0.0,0.9809982042636605,0.576379630271236,0.5381944444444444,220.44444444444446,512.0
msmarco-passage-trec-dl-2020,blocker,2048,54,38.27777777777778,35.5,0.9814814814814815,0.7592592592592593,0.037037037037037035,0.999516722782179,0.6363862148301359,0.5543981481481481,668.4444444444445,1241.6000000000004
msmarco-passage-trec-dl-2020,blocker,4096,54,43.44444444444444,39.5,0.9814814814814815,0.7962962962962963,0.037037037037037035,1.0,0.685091054287515,0.5642361111111112,1602.3703703703704,3072.0
msmarco-passage-trec-dl-2020,blocker,8192,54,46.51851851851852,43.5,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7173868681740133,0.5109953703703703,1430.5185185185185,1808.0
msmarco-passage-trec-dl-2020,blocker,10000,54,46.68518518518518,44.0,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7182195509739091,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,candidate,128,54,10.333333333333334,9.5,0.5,0.09259259259259259,0.0,0.8944084898785515,0.31392591335096787,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,candidate,256,54,16.574074074074073,13.0,0.7222222222222222,0.3333333333333333,0.0,0.946531087129307,0.39767282751420996,0.49537037037037035,7.111111111111111,0.0
msmarco-passage-trec-dl-2020,candidate,512,54,24.11111111111111,21.0,0.8333333333333334,0.5185185185185185,0.0,0.9691813101352309,0.48553447581916653,0.5023148148148148,64.0,128.0
msmarco-passage-trec-dl-2020,candidate,1024,54,31.25925925925926,29.5,0.9629629629629629,0.6666666666666666,0.0,0.9809982042636605,0.5730355986620971,0.5208333333333334,256.0,640.0
msmarco-passage-trec-dl-2020,candidate,2048,54,38.148148148148145,35.5,0.9814814814814815,0.7407407407407407,0.037037037037037035,0.999516722782179,0.6323563121647557,0.5260416666666666,784.5925925925926,1497.6000000000004
msmarco-passage-trec-dl-2020,candidate,4096,54,42.870370370370374,39.5,0.9814814814814815,0.7592592592592593,0.037037037037037035,1.0,0.6768173244616411,0.5422453703703703,2057.4814814814813,3328.0
msmarco-passage-trec-dl-2020,candidate,8192,54,46.5,43.5,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7173868681740133,0.5143229166666666,1548.4444444444443,1808.0
msmarco-passage-trec-dl-2020,candidate,10000,54,46.68518518518518,44.0,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7182195509739091,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,pressure,128,54,10.333333333333334,9.5,0.5,0.09259259259259259,0.0,0.8944084898785515,0.31392591335096787,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,pressure,256,54,16.61111111111111,13.0,0.7222222222222222,0.3333333333333333,0.0,0.946531087129307,0.39835869857045136,0.5046296296296297,2.3703703703703702,0.0
msmarco-passage-trec-dl-2020,pressure,512,54,24.185185185185187,21.0,0.8333333333333334,0.5185185185185185,0.0,0.9691813101352309,0.4888785074283053,0.5138888888888888,33.18518518518518,128.0
msmarco-passage-trec-dl-2020,pressure,1024,54,31.333333333333332,29.5,0.9629629629629629,0.6851851851851852,0.0,0.9809982042636605,0.5737341276257333,0.5370370370370371,170.66666666666666,384.0
msmarco-passage-trec-dl-2020,pressure,2048,54,38.27777777777778,35.5,0.9814814814814815,0.7592592592592593,0.037037037037037035,0.999516722782179,0.6363862148301359,0.5486111111111112,587.8518518518518,1241.6000000000004
msmarco-passage-trec-dl-2020,pressure,4096,54,43.425925925925924,39.5,0.9814814814814815,0.7962962962962963,0.037037037037037035,1.0,0.685091054287515,0.5596064814814815,1474.3703703703704,3072.0
msmarco-passage-trec-dl-2020,pressure,8192,54,46.51851851851852,43.5,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7173868681740133,0.5118634259259259,1444.7407407407406,1808.0
msmarco-passage-trec-dl-2020,pressure,10000,54,46.68518518518518,44.0,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7182195509739091,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,allocation-grid-oracle,128,54,10.333333333333334,9.5,0.5,0.09259259259259259,0.0,0.8944084898785515,0.31392591335096787,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,allocation-grid-oracle,256,54,16.61111111111111,13.0,0.7222222222222222,0.3333333333333333,0.0,0.946531087129307,0.39835869857045136,0.5092592592592593,4.7407407407407405,0.0
msmarco-passage-trec-dl-2020,allocation-grid-oracle,512,54,24.185185185185187,21.0,0.8333333333333334,0.5185185185185185,0.0,0.9691813101352309,0.4888785074283053,0.5208333333333334,49.77777777777778,128.0
msmarco-passage-trec-dl-2020,allocation-grid-oracle,1024,54,31.35185185185185,29.5,0.9629629629629629,0.6851851851851852,0.0,0.9809982042636605,0.576379630271236,0.5381944444444444,215.7037037037037,512.0
msmarco-passage-trec-dl-2020,allocation-grid-oracle,2048,54,38.27777777777778,35.5,0.9814814814814815,0.7592592592592593,0.037037037037037035,0.999516722782179,0.6363862148301359,0.5538194444444444,670.8148148148148,1280.0
msmarco-passage-trec-dl-2020,allocation-grid-oracle,4096,54,43.44444444444444,39.5,0.9814814814814815,0.7962962962962963,0.037037037037037035,1.0,0.685091054287515,0.5700231481481481,1592.888888888889,3072.0
msmarco-passage-trec-dl-2020,allocation-grid-oracle,8192,54,46.51851851851852,43.5,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7173868681740133,0.5112485532407407,1424.0,1808.0
msmarco-passage-trec-dl-2020,allocation-grid-oracle,10000,54,46.68518518518518,44.0,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7182195509739091,0.5,0.0,0.0
trec-covid,balanced,128,50,5.66,5.0,0.24,0.0,0.0,0.6516803845365794,0.09030516584950835,0.5,0.0,0.0
trec-covid,balanced,256,50,9.84,8.0,0.42,0.08,0.0,0.8231639270232856,0.1505884925911502,0.5,0.0,0.0
trec-covid,balanced,512,50,14.28,12.0,0.62,0.28,0.0,0.9137277977378033,0.21002712849518057,0.5,0.0,0.0
trec-covid,balanced,1024,50,20.54,15.5,0.76,0.42,0.0,0.9557413275238166,0.28207391324372233,0.5,0.0,0.0
trec-covid,balanced,2048,50,26.48,18.0,0.82,0.46,0.0,0.9618232349341289,0.3470974786610938,0.5,0.0,0.0
trec-covid,balanced,4096,50,33.88,20.0,0.88,0.52,0.12,0.9802693853748536,0.4224331972992738,0.5,0.0,0.0
trec-covid,balanced,8192,50,38.54,26.0,0.92,0.64,0.16,0.9834137821162773,0.4675804560183783,0.5,0.0,0.0
trec-covid,balanced,10000,50,40.96,27.5,0.94,0.66,0.16,0.9892108142614614,0.4905795322988873,0.5,0.0,0.0
trec-covid,blocker,128,50,5.66,5.0,0.24,0.0,0.0,0.6516803845365794,0.09030516584950835,0.5,0.0,0.0
trec-covid,blocker,256,50,9.84,8.0,0.42,0.08,0.0,0.8231639270232856,0.1505884925911502,0.5,0.0,0.0
trec-covid,blocker,512,50,14.64,12.0,0.62,0.28,0.0,0.9137277977378033,0.2135985368353567,0.4925,28.16,128.0
trec-covid,blocker,1024,50,21.94,16.5,0.76,0.42,0.0,0.9557413275238166,0.2969416417441013,0.4675,184.32,384.0
trec-covid,blocker,2048,50,29.76,18.5,0.82,0.46,0.06,0.9645268020550369,0.378826078094663,0.469375,570.88,1164.8000000000002
trec-covid,blocker,4096,50,35.84,23.5,0.9,0.54,0.14,0.9802693853748536,0.4401805984445242,0.48,1213.44,2688.0
trec-covid,blocker,8192,50,40.48,26.5,0.94,0.66,0.16,0.9892108142614614,0.4861390178583729,0.50712890625,1128.0,1808.0
trec-covid,blocker,10000,50,40.96,27.5,0.94,0.66,0.16,0.9892108142614614,0.4905795322988873,0.5,0.0,0.0
trec-covid,candidate,128,50,5.66,5.0,0.24,0.0,0.0,0.6516803845365794,0.09030516584950835,0.5,0.0,0.0
trec-covid,candidate,256,50,9.84,8.0,0.42,0.08,0.0,0.8231639270232856,0.1505884925911502,0.505,2.56,0.0
trec-covid,candidate,512,50,14.62,12.0,0.62,0.28,0.0,0.9119563135293791,0.21226520350202338,0.4975,43.52,128.0
trec-covid,candidate,1024,50,21.86,16.5,0.76,0.42,0.0,0.9523386921512066,0.29427497507743466,0.47125,212.48,396.8000000000002
trec-covid,candidate,2048,50,29.76,18.5,0.82,0.46,0.06,0.9645268020550369,0.378826078094663,0.475,634.88,1280.0
trec-covid,candidate,4096,50,35.26,20.5,0.9,0.54,0.14,0.9802693853748536,0.4331934908398109,0.478125,1500.16,3084.8
trec-covid,candidate,8192,50,40.2,26.5,0.94,0.66,0.16,0.9892108142614614,0.48417714993905814,0.507421875,1324.16,1808.0
trec-covid,candidate,10000,50,40.96,27.5,0.94,0.66,0.16,0.9892108142614614,0.4905795322988873,0.5,0.0,0.0
trec-covid,pressure,128,50,5.66,5.0,0.24,0.0,0.0,0.6516803845365794,0.09030516584950835,0.5,0.0,0.0
trec-covid,pressure,256,50,9.84,8.0,0.42,0.08,0.0,0.8231639270232856,0.1505884925911502,0.5,0.0,0.0
trec-covid,pressure,512,50,14.64,12.0,0.62,0.28,0.0,0.9137277977378033,0.2135985368353567,0.4925,23.04,128.0
trec-covid,pressure,1024,50,21.94,16.5,0.76,0.42,0.0,0.9557413275238166,0.2969416417441013,0.47375,161.28,384.0
trec-covid,pressure,2048,50,29.74,18.5,0.82,0.46,0.06,0.9631483194032167,0.3774927447613296,0.4775,517.12,1164.8000000000002
trec-covid,pressure,4096,50,35.84,23.5,0.9,0.54,0.14,0.9802693853748536,0.4401805984445242,0.481875,1111.04,2572.8
trec-covid,pressure,8192,50,40.48,26.5,0.94,0.66,0.16,0.9892108142614614,0.4861390178583729,0.50728515625,1124.8,1808.0
trec-covid,pressure,10000,50,40.96,27.5,0.94,0.66,0.16,0.9892108142614614,0.4905795322988873,0.5,0.0,0.0
trec-covid,allocation-grid-oracle,128,50,5.66,5.0,0.24,0.0,0.0,0.6516803845365794,0.09030516584950835,0.5,0.0,0.0
trec-covid,allocation-grid-oracle,256,50,9.84,8.0,0.42,0.08,0.0,0.8231639270232856,0.1505884925911502,0.5,0.0,0.0
trec-covid,allocation-grid-oracle,512,50,14.64,12.0,0.62,0.28,0.0,0.9137277977378033,0.2135985368353567,0.495,30.72,128.0
trec-covid,allocation-grid-oracle,1024,50,21.94,16.5,0.76,0.42,0.0,0.9557413275238166,0.2969416417441013,0.465,189.44,384.0
trec-covid,allocation-grid-oracle,2048,50,29.76,18.5,0.82,0.46,0.06,0.9645268020550369,0.378826078094663,0.46875,563.2,1164.8000000000002
trec-covid,allocation-grid-oracle,4096,50,35.86,23.5,0.9,0.54,0.14,0.9802693853748536,0.4405254260307311,0.47875,1213.44,2688.0
trec-covid,allocation-grid-oracle,8192,50,40.48,26.5,0.94,0.66,0.16,0.9892108142614614,0.4861390178583729,0.50693359375,1128.0,1808.0
trec-covid,allocation-grid-oracle,10000,50,40.96,27.5,0.94,0.66,0.16,0.9892108142614614,0.4905795322988873,0.5,0.0,0.0
scifact,balanced,128,300,11.236666666666666,10.0,0.5466666666666666,0.08666666666666667,0.0,0.97,0.8895555555555555,0.5,0.0,0.0
scifact,balanced,256,300,17.536666666666665,16.0,0.8333333333333334,0.38,0.0,0.9866666666666667,0.9162222222222223,0.5008072916666667,0.41333333333333333,0.0
scifact,balanced,512,300,25.26,23.0,0.93,0.65,0.0,1.0,0.9526666666666667,0.5012369791666667,1.2666666666666666,0.0
scifact,balanced,1024,300,33.763333333333335,31.0,0.9766666666666667,0.81,0.006666666666666667,1.0,0.9666666666666667,0.5025065104166667,5.133333333333334,0.0
scifact,balanced,2048,300,43.55,39.0,1.0,0.8733333333333333,0.03,1.0,0.9783333333333334,0.5104899088541667,42.96666666666667,0.0
scifact,balanced,4096,300,59.09,54.0,1.0,0.95,0.19333333333333333,1.0,0.9816666666666667,0.5416056315104166,340.8333333333333,1722.0000000000005
scifact,balanced,8192,300,98.04,100.0,1.0,1.0,0.9266666666666666,1.0,1.0,0.6470516811751934,2065.943333333333,3813.0
scifact,balanced,10000,300,99.21333333333334,100.0,1.0,1.0,0.9633333333333334,1.0,1.0,0.6559281272526344,2234.326666666667,3813.0
scifact,blocker,128,300,11.236666666666666,10.0,0.5466666666666666,0.08666666666666667,0.0,0.97,0.8895555555555555,0.5,0.0,0.0
scifact,blocker,256,300,17.536666666666665,16.0,0.8333333333333334,0.38,0.0,0.9866666666666667,0.9162222222222223,0.5008072916666667,0.41333333333333333,0.0
scifact,blocker,512,300,25.743333333333332,24.0,0.93,0.6633333333333333,0.0,1.0,0.9560000000000001,0.4949869791666667,36.68,128.0
scifact,blocker,1024,300,35.44,32.5,0.98,0.8233333333333334,0.006666666666666667,1.0,0.97,0.479609375,190.26666666666668,384.0
scifact,blocker,2048,300,47.14,40.5,1.0,0.8966666666666666,0.06333333333333334,1.0,0.9816666666666667,0.4691064453125,594.1666666666666,1152.0
scifact,blocker,4096,300,65.32666666666667,65.0,1.0,0.9566666666666667,0.24666666666666667,1.0,0.9833333333333333,0.5205916341145833,1062.66,2318.8
scifact,blocker,8192,300,98.75666666666666,100.0,1.0,1.0,0.9466666666666667,1.0,1.0,0.6475773973210267,2082.5833333333335,3813.0
scifact,blocker,10000,300,99.21333333333334,100.0,1.0,1.0,0.9633333333333334,1.0,1.0,0.6559281272526344,2234.326666666667,3813.0
scifact,candidate,128,300,11.236666666666666,10.0,0.5466666666666666,0.08666666666666667,0.0,0.97,0.8895555555555555,0.5,0.0,0.0
scifact,candidate,256,300,17.536666666666665,16.0,0.8333333333333334,0.38,0.0,0.9866666666666667,0.9162222222222223,0.5008072916666667,0.41333333333333333,0.0
scifact,candidate,512,300,25.743333333333332,24.0,0.93,0.6633333333333333,0.0,1.0,0.9560000000000001,0.4949869791666667,36.68,128.0
scifact,candidate,1024,300,35.44,32.5,0.98,0.8233333333333334,0.006666666666666667,1.0,0.97,0.479609375,190.26666666666668,384.0
scifact,candidate,2048,300,47.13333333333333,40.5,1.0,0.8933333333333333,0.06333333333333334,1.0,0.9816666666666667,0.46858561197916665,597.1533333333333,1152.0
scifact,candidate,4096,300,65.18333333333334,65.0,1.0,0.9566666666666667,0.24666666666666667,1.0,0.9833333333333333,0.5186881510416667,1091.0533333333333,2331.000000000001
scifact,candidate,8192,300,98.75666666666666,100.0,1.0,1.0,0.9466666666666667,1.0,1.0,0.6475773973210267,2082.5833333333335,3813.0
scifact,candidate,10000,300,99.21333333333334,100.0,1.0,1.0,0.9633333333333334,1.0,1.0,0.6559281272526344,2234.326666666667,3813.0
scifact,pressure,128,300,11.236666666666666,10.0,0.5466666666666666,0.08666666666666667,0.0,0.97,0.8895555555555555,0.5,0.0,0.0
scifact,pressure,256,300,17.536666666666665,16.0,0.8333333333333334,0.38,0.0,0.9866666666666667,0.9162222222222223,0.5008072916666667,0.41333333333333333,0.0
scifact,pressure,512,300,25.743333333333332,24.0,0.93,0.6633333333333333,0.0,1.0,0.9560000000000001,0.4945703125,30.28,128.0
scifact,pressure,1024,300,35.43333333333333,32.5,0.98,0.8233333333333334,0.006666666666666667,1.0,0.97,0.4803125,157.25333333333333,384.0
scifact,pressure,2048,300,47.11333333333334,40.5,1.0,0.8966666666666666,0.06333333333333334,1.0,0.9816666666666667,0.46998209635416666,546.7666666666667,1152.0
scifact,pressure,4096,300,65.30333333333333,65.0,1.0,0.9566666666666667,0.24666666666666667,1.0,0.9833333333333333,0.5185205078125,1027.5733333333333,2318.8
scifact,pressure,8192,300,98.75666666666666,100.0,1.0,1.0,0.9466666666666667,1.0,1.0,0.6475773973210267,2082.5833333333335,3813.0
scifact,pressure,10000,300,99.21333333333334,100.0,1.0,1.0,0.9633333333333334,1.0,1.0,0.6559281272526344,2234.326666666667,3813.0
scifact,allocation-grid-oracle,128,300,11.236666666666666,10.0,0.5466666666666666,0.08666666666666667,0.0,0.97,0.8895555555555555,0.5,0.0,0.0
scifact,allocation-grid-oracle,256,300,17.536666666666665,16.0,0.8333333333333334,0.38,0.0,0.9866666666666667,0.9162222222222223,0.5008072916666667,0.41333333333333333,0.0
scifact,allocation-grid-oracle,512,300,25.746666666666666,24.0,0.93,0.6633333333333333,0.0,1.0,0.9560000000000001,0.4950130208333333,38.36,128.0
scifact,allocation-grid-oracle,1024,300,35.446666666666665,32.5,0.98,0.8233333333333334,0.006666666666666667,1.0,0.97,0.48052734375,190.02666666666667,384.0
scifact,allocation-grid-oracle,2048,300,47.13666666666666,40.5,1.0,0.8966666666666666,0.06333333333333334,1.0,0.9816666666666667,0.4698665364583333,592.3333333333334,1152.0
scifact,allocation-grid-oracle,4096,300,65.33333333333333,65.5,1.0,0.9566666666666667,0.24666666666666667,1.0,0.9833333333333333,0.5209016927083333,1058.8,2320.6000000000004
scifact,allocation-grid-oracle,8192,300,98.75666666666666,100.0,1.0,1.0,0.9466666666666667,1.0,1.0,0.64759530096686,2082.3966666666665,3813.0
scifact,allocation-grid-oracle,10000,300,99.21333333333334,100.0,1.0,1.0,0.9633333333333334,1.0,1.0,0.6559281272526344,2234.326666666667,3813.0
nfcorpus,balanced,128,323,24.54798761609907,11.0,0.56656346749226,0.2476780185758514,0.15789473684210525,0.932830457265262,0.5774885486739344,0.6447852167182663,37.06501547987616,124.0
nfcorpus,balanced,256,323,29.70278637770898,17.0,0.7492260061919505,0.4241486068111455,0.16408668730650156,0.9749330511464318,0.6365223775105056,0.6695046439628483,86.78637770897832,252.0
